src,area_code,line_code,station_code,terminal_type,terminal_code_high,terminal_code_low,company_name,line_name,station_name,comment,latitude,longitude,store_name,cash_register
suica_rail,0x0,0x0,0x0,,,,都営,浅草,西馬込,,,,,
suica_rail,0x0,0x0,0x1,,,,東日本旅行鉄道株式会社,中央,西八王子,,,,,
suica_rail,0x0,0x0,0x1,,,,試験,試験,端末試験用 V2,,,,,
suica_rail,0x0,0x0,0x2,,,,試験,試験,端末試験用 V2-01,,,,,
suica_rail,0x0,0x0,0x3,,,,試験,試験,端末試験用 V2-02,,,,,
suica_rail,0x0,0x0,0x4,,,,試験,試験,端末試験用 V3-01-1,,,,,
suica_rail,0x0,0x0,0x5,,,,試験,試験,端末試験用 V3-01-2,,,,,
suica_rail,0x0,0x0,0x6,,,,試験,試験,端末試験用 V4-01,,,,,
suica_rail,0x0,0x0,0x7,,,,試験,試験,端末試験用 V4-01-A,,,,,
suica_rail,0x0,0x1,0x1,,,,東日本旅客鉄道,東海道本,東京,,35.6777222222,139.770527778,,
suica_rail,0x0,0x1,0x1,,,,東日本旅客鉄道,東海道本線,東京,,,,,
suica_rail,0x0,0x1,0x2,,,,東日本旅客鉄道,東海道本,有楽町,,35.6716666667,139.766305556,,
suica_rail,0x0,0x1,0x3,,,,東日本旅客鉄道,東海道本,新橋,,35.6631111111,139.761361111,,
suica_rail,0x0,0x1,0x4,,,,東日本旅客鉄道,東海道本,浜松町,,35.6524722222,139.760444444,,
suica_rail,0x0,0x1,0x6,,,,東日本旅客鉄道,東海道本,田町,,35.6425,139.750916667,,
suica_rail,0x0,0x1,0x7,,,,東日本旅客鉄道,東海道本,品川,,35.6258611111,139.742138889,,
suica_rail,0x0,0x1,0x8,,,,東日本旅客鉄道,東海道本,大井町,,35.60375,139.738277778,,
suica_rail,0x0,0x1,0x9,,,,東日本旅客鉄道,東海道本,大森,,35.5856944444,139.731388889,,
suica_rail,0x0,0x1,0xB,,,,東日本旅客鉄道,東海道本,蒲田,,35.5592222222,139.719194444,,
suica_rail,0x0,0x1,0xD,,,,東日本旅客鉄道,東海道本,川崎,,35.5281111111,139.700166667,,
suica_rail,0x0,0x1,0xE,,,,東日本旅客鉄道,東海道本,鶴見,,35.5055833333,139.6795,,
suica_rail,0x0,0x1,0x10,,,,東日本旅客鉄道,東海道本,新子安,,35.4835555556,139.657166667,,
suica_rail,0x0,0x1,0x11,,,,東日本旅客鉄道,東海道本,東神奈川,,35.4746111111,139.636444444,,
suica_rail,0x0,0x1,0x12,,,,東日本旅客鉄道,東海道本,横浜,,35.4628055556,139.625805556,,
suica_rail,0x0,0x1,0x14,,,,東日本旅客鉄道,東海道本,保土ヶ谷,,35.4440555556,139.603611111,,
suica_rail,0x0,0x1,0x15,,,,東日本旅客鉄道,東海道本,東戸塚,,35.4270833333,139.559805556,,
suica_rail,0x0,0x1,0x16,,,,東日本旅客鉄道,東海道本,戸塚,,35.39725,139.537333333,,
suica_rail,0x0,0x1,0x18,,,,東日本旅客鉄道,東海道本,大船,,35.3508055556,139.534361111,,
suica_rail,0x0,0x1,0x19,,,,東日本旅客鉄道,東海道本,藤沢,,35.3354166667,139.490277778,,
suica_rail,0x0,0x1,0x1A,,,,東日本旅客鉄道,東海道本,辻堂,,35.3335555556,139.449305556,,
suica_rail,0x0,0x1,0x1B,,,,東日本旅客鉄道,東海道本,茅ヶ崎,,35.3271666667,139.410472222,,
suica_rail,0x0,0x1,0x1D,,,,東日本旅客鉄道,東海道本,平塚,,35.3241111111,139.352361111,,
suica_rail,0x0,0x1,0x1E,,,,東日本旅客鉄道,東海道本,大磯,,35.3081944444,139.316638889,,
suica_rail,0x0,0x1,0x20,,,,東日本旅客鉄道,東海道本,二宮,,35.2952222222,139.259833333,,
suica_rail,0x0,0x1,0x21,,,,東日本旅客鉄道,東海道本,国府津,,35.2781388889,139.218138889,,
suica_rail,0x0,0x1,0x22,,,,東日本旅客鉄道,東海道本,鴨宮,,35.2724444444,139.18325,,
suica_rail,0x0,0x1,0x23,,,,東日本旅客鉄道,東海道本,小田原,,35.253,139.158611111,,
suica_rail,0x0,0x1,0x25,,,,東日本旅客鉄道,東海道本,早川,,35.2354166667,139.148138889,,
suica_rail,0x0,0x1,0x26,,,,東日本旅客鉄道,東海道本,根府川,,35.1994166667,139.141861111,,
suica_rail,0x0,0x1,0x28,,,,東日本旅客鉄道,東海道本,真鶴,,35.1536111111,139.135416667,,
suica_rail,0x0,0x1,0x29,,,,東日本旅客鉄道,東海道本,湯河原,,35.1429444444,139.105277778,,
suica_rail,0x0,0x1,0x2B,,,,東日本旅客鉄道,東海道本,熱海,,,,,
suica_rail,0x0,0x1,0x33,,,,東海旅客鉄道,東海道本,函南,,,,,
suica_rail,0x0,0x1,0x35,,,,東海旅客鉄道,東海道本,三島,,,,,
suica_rail,0x0,0x1,0x37,,,,東海旅客鉄道,東海道本,沼津,,,,,
suica_rail,0x0,0x1,0x38,,,,東海旅客鉄道,東海道本,片浜,,,,,
suica_rail,0x0,0x1,0x39,,,,東海旅客鉄道,東海道本,原,,,,,
suica_rail,0x0,0x1,0x3B,,,,東海旅客鉄道,東海道本,東田子の浦,,,,,
suica_rail,0x0,0x1,0x3C,,,,東海旅客鉄道,東海道本,吉原,,,,,
suica_rail,0x0,0x1,0x3E,,,,東海旅客鉄道,東海道本,富士,,,,,
suica_rail,0x0,0x1,0x40,,,,東海旅客鉄道,東海道本,富士川,,,,,
suica_rail,0x0,0x1,0x41,,,,東海旅客鉄道,東海道本,新蒲原,,,,,
suica_rail,0x0,0x1,0x42,,,,東海旅客鉄道,東海道本,蒲原,,,,,
suica_rail,0x0,0x1,0x43,,,,東海旅客鉄道,東海道本,由比,,,,,
suica_rail,0x0,0x1,0x45,,,,東海旅客鉄道,東海道本,興津,,,,,
suica_rail,0x0,0x1,0x47,,,,東海旅客鉄道,東海道本,清水,,,,,
suica_rail,0x0,0x1,0x49,,,,東海旅客鉄道,東海道本,草薙,,,,,
suica_rail,0x0,0x1,0x4B,,,,東海旅客鉄道,東海道本,東静岡,,,,,
suica_rail,0x0,0x1,0x4B,,,,東海旅客鉄道,東海道本,東静岡,,,,,
suica_rail,0x0,0x1,0x4C,,,,東海旅客鉄道,東海道本,静岡,,,,,
suica_rail,0x0,0x1,0x4E,,,,東海旅客鉄道,東海道本,安倍川,,,,,
suica_rail,0x0,0x1,0x4F,,,,東海旅客鉄道,東海道本,用宗,,,,,
suica_rail,0x0,0x1,0x51,,,,東海旅客鉄道,東海道本,焼津,,,,,
suica_rail,0x0,0x1,0x52,,,,東海旅客鉄道,東海道本,西焼津,,,,,
suica_rail,0x0,0x1,0x53,,,,東海旅客鉄道,東海道本,藤枝,,,,,
suica_rail,0x0,0x1,0x55,,,,東海旅客鉄道,東海道本,六合,,,,,
suica_rail,0x0,0x1,0x56,,,,東海旅客鉄道,東海道本,島田,,,,,
suica_rail,0x0,0x1,0x58,,,,東海旅客鉄道,東海道本,金谷,,,,,
suica_rail,0x0,0x1,0x5A,,,,東海旅客鉄道,東海道本,菊川,,,,,
suica_rail,0x0,0x1,0x5C,,,,東海旅客鉄道,東海道本,掛川,,,,,
suica_rail,0x0,0x1,0x5D,,,,東海旅客鉄道,東海道本,愛野,,,,,
suica_rail,0x0,0x1,0x5E,,,,東海旅客鉄道,東海道本,袋井,,,,,
suica_rail,0x0,0x1,0x60,,,,東海旅客鉄道,東海道本,磐田,,,,,
suica_rail,0x0,0x1,0x61,,,,東海旅客鉄道,東海道本,豊田町,,,,,
suica_rail,0x0,0x1,0x62,,,,東海旅客鉄道,東海道本,天竜川,,,,,
suica_rail,0x0,0x1,0x64,,,,東海旅客鉄道,東海道本,浜松,,,,,
suica_rail,0x0,0x1,0x66,,,,東海旅客鉄道,東海道本,高塚,,,,,
suica_rail,0x0,0x1,0x68,,,,東海旅客鉄道,東海道本,舞阪,,,,,
suica_rail,0x0,0x1,0x69,,,,東海旅客鉄道,東海道本,弁天島,,,,,
suica_rail,0x0,0x1,0x6A,,,,東海旅客鉄道,東海道本,新居町,,,,,
suica_rail,0x0,0x1,0x6B,,,,東海旅客鉄道,東海道本,鷲津,,,,,
suica_rail,0x0,0x1,0x6D,,,,東海旅客鉄道,東海道本,新所原,,,,,
suica_rail,0x0,0x1,0x6E,,,,東海旅客鉄道,東海道本,二川,,,,,
suica_rail,0x0,0x1,0x70,,,,東海旅客鉄道,東海道本,豊橋,,,,,
suica_rail,0x0,0x1,0x72,,,,東海旅客鉄道,東海道本,西小坂井,,,,,
suica_rail,0x0,0x1,0x73,,,,東海旅客鉄道,東海道本,愛知御津,,,,,
suica_rail,0x0,0x1,0x74,,,,東海旅客鉄道,東海道本,三河大塚,,,,,
suica_rail,0x0,0x1,0x75,,,,東海旅客鉄道,東海道本,三河三谷,,,,,
suica_rail,0x0,0x1,0x76,,,,東海旅客鉄道,東海道本,蒲郡,,,,,
suica_rail,0x0,0x1,0x77,,,,東海旅客鉄道,東海道本,三河塩津,,,,,
suica_rail,0x0,0x1,0x78,,,,東海旅客鉄道,東海道本,三ヶ根,,,,,
suica_rail,0x0,0x1,0x79,,,,東海旅客鉄道,東海道本,幸田,,,,,
suica_rail,0x0,0x1,0x7C,,,,東海旅客鉄道,東海道本,岡崎,,,,,
suica_rail,0x0,0x1,0x7D,,,,東海旅客鉄道,東海道本,西岡崎,,,,,
suica_rail,0x0,0x1,0x7E,,,,東海旅客鉄道,東海道本,安城,,,,,
suica_rail,0x0,0x1,0x7F,,,,東海旅客鉄道,東海道本,三河安城,,,,,
suica_rail,0x0,0x1,0x80,,,,東海旅客鉄道,東海道本,東刈谷,,,,,
suica_rail,0x0,0x1,0x81,,,,東海旅客鉄道,東海道本,野田新町,,,,,
suica_rail,0x0,0x1,0x82,,,,東海旅客鉄道,東海道本,刈谷,,,,,
suica_rail,0x0,0x1,0x83,,,,東海旅客鉄道,東海道本,逢妻,,,,,
suica_rail,0x0,0x1,0x84,,,,東海旅客鉄道,東海道本,大府,,,,,
suica_rail,0x0,0x1,0x86,,,,東海旅客鉄道,東海道本,共和,,,,,
suica_rail,0x0,0x1,0x87,,,,東海旅客鉄道,東海道本,南大高,,,,,
suica_rail,0x0,0x1,0x88,,,,東海旅客鉄道,東海道本,大高,,,,,
suica_rail,0x0,0x1,0x8A,,,,東海旅客鉄道,東海道本,笠寺,,,,,
suica_rail,0x0,0x1,0x8C,,,,東海旅客鉄道,東海道本,熱田,,,,,
suica_rail,0x0,0x1,0x8D,,,,東海旅客鉄道,東海道本,金山,,,,,
suica_rail,0x0,0x1,0x8E,,,,東海旅客鉄道,東海道本,尾頭橋,,,,,
suica_rail,0x0,0x1,0x90,,,,東海旅客鉄道,東海道本,名古屋,,,,,
suica_rail,0x0,0x1,0x92,,,,東海旅客鉄道,東海道本,枇杷島,,,,,
suica_rail,0x0,0x1,0x94,,,,東海旅客鉄道,東海道本,清洲,,,,,
suica_rail,0x0,0x1,0x96,,,,東海旅客鉄道,東海道本,稲沢,,,,,
suica_rail,0x0,0x1,0x99,,,,東海旅客鉄道,東海道本,尾張一宮,,,,,
suica_rail,0x0,0x1,0x9B,,,,東海旅客鉄道,東海道本,木曽川,,,,,
suica_rail,0x0,0x1,0x9E,,,,東海旅客鉄道,東海道本,岐阜,,,,,
suica_rail,0x0,0x1,0x9F,,,,東海旅客鉄道,東海道本,西岐阜,,,,,
suica_rail,0x0,0x1,0xA1,,,,東海旅客鉄道,東海道本,穂積,,,,,
suica_rail,0x0,0x1,0xA3,,,,東海旅客鉄道,東海道本,大垣,,,,,
suica_rail,0x0,0x1,0xA6,,,,東海旅客鉄道,東海道本,垂井,,,,,
suica_rail,0x0,0x1,0xA8,,,,東海旅客鉄道,東海道本,関ケ原,,,,,
suica_rail,0x0,0x1,0xAA,,,,東海旅客鉄道,東海道本,柏原,,,,,
suica_rail,0x0,0x1,0xAB,,,,東海旅客鉄道,東海道本,近江長岡,,,,,
suica_rail,0x0,0x1,0xAD,,,,東海旅客鉄道,東海道本,醒ヶ井,,,,,
suica_rail,0x0,0x1,0xAF,,,,西日本旅客鉄道,東海道本,米原,琵琶湖線,,,,
suica_rail,0x0,0x1,0xB1,,,,西日本旅客鉄道,東海道本,彦根,琵琶湖線,35.2693055556,136.266305556,,
suica_rail,0x0,0x1,0xB2,,,,西日本旅客鉄道,東海道本,南彦根,琵琶湖線,35.2429444444,136.250916667,,
suica_rail,0x0,0x1,0xB3,,,,西日本旅客鉄道,東海道本,河瀬,琵琶湖線,35.2221944444,136.228111111,,
suica_rail,0x0,0x1,0xB5,,,,西日本旅客鉄道,東海道本,稲枝,琵琶湖線,35.2001666667,136.197361111,,
suica_rail,0x0,0x1,0xB6,,,,西日本旅客鉄道,東海道本,能登川,琵琶湖線,35.1768333333,136.168944444,,
suica_rail,0x0,0x1,0xB8,,,,西日本旅客鉄道,東海道本,安土,琵琶湖線,35.1392777778,136.136527778,,
suica_rail,0x0,0x1,0xBA,,,,西日本旅客鉄道,東海道本,近江八幡,琵琶湖線,35.1193888889,136.105416667,,
suica_rail,0x0,0x1,0xBC,,,,西日本旅客鉄道,東海道本,篠原,琵琶湖線,35.0961944444,136.074694444,,
suica_rail,0x0,0x1,0xBE,,,,西日本旅客鉄道,東海道本,野洲,琵琶湖線,35.0651666667,136.025083333,,
suica_rail,0x0,0x1,0xC0,,,,西日本旅客鉄道,東海道本,守山,琵琶湖線,35.0471944444,135.998638889,,
suica_rail,0x0,0x1,0xC1,,,,西日本旅客鉄道,東海道本,栗東,琵琶湖線,35.0343055556,135.983027778,,
suica_rail,0x0,0x1,0xC2,,,,西日本旅客鉄道,東海道本,草津,琵琶湖線,35.0192777778,135.964222222,,
suica_rail,0x0,0x1,0xC3,,,,西日本旅客鉄道,東海道本,南草津,琵琶湖線,35.0005277778,135.950111111,,
suica_rail,0x0,0x1,0xC5,,,,西日本旅客鉄道,東海道本,瀬田,琵琶湖線,34.9841388889,135.928722222,,
suica_rail,0x0,0x1,0xC6,,,,西日本旅客鉄道,東海道本,石山,琵琶湖線,34.97675,135.902416667,,
suica_rail,0x0,0x1,0xC7,,,,西日本旅客鉄道,東海道本,膳所,琵琶湖線,34.9961944444,135.883277778,,
suica_rail,0x0,0x1,0xC8,,,,西日本旅客鉄道,東海道本,大津,琵琶湖線,34.9997222222,135.868222222,,
suica_rail,0x0,0x1,0xCA,,,,西日本旅客鉄道,東海道本,山科,琵琶湖線,34.9893888889,135.8195,,
suica_rail,0x0,0x1,0xCC,,,,西日本旅客鉄道,東海道本,京都,京都線・琵琶湖線,34.9819444444,135.761277778,,
suica_rail,0x0,0x1,0xCD,,,,西日本旅客鉄道,東海道本,西大路,京都線,34.9778611111,135.734611111,,
suica_rail,0x0,0x1,0xCF,,,,西日本旅客鉄道,東海道本,桂川,京都線,,,,
suica_rail,0x0,0x1,0xD0,,,,西日本旅客鉄道,東海道本,向日町,京都線,34.9516944444,135.712583333,,
suica_rail,0x0,0x1,0xD2,,,,西日本旅客鉄道,東海道本,長岡京,京都線,34.9201388889,135.703722222,,
suica_rail,0x0,0x1,0xD5,,,,西日本旅客鉄道,東海道本,山崎,京都線,34.8891111111,135.682166667,,
suica_rail,0x0,0x1,0xD6,,,,西日本旅客鉄道,東海道本,島本,京都線,,,,
suica_rail,0x0,0x1,0xD8,,,,西日本旅客鉄道,東海道本,高槻,京都線,34.8480555556,135.619972222,,
suica_rail,0x0,0x1,0xDB,,,,西日本旅客鉄道,東海道本,摂津富田,京都線,34.8345,135.596194444,,
suica_rail,0x0,0x1,0xDD,,,,西日本旅客鉄道,東海道本,茨木,京都線,34.8119444444,135.564888889,,
suica_rail,0x0,0x1,0xE0,,,,西日本旅客鉄道,東海道本,千里丘,京都線,34.7883888889,135.554277778,,
suica_rail,0x0,0x1,0xE1,,,,西日本旅客鉄道,東海道本,岸辺,京都線,34.7736944444,135.544083333,,
suica_rail,0x0,0x1,0xE2,,,,西日本旅客鉄道,東海道本,吹田,京都線,34.7599444444,135.526472222,,
suica_rail,0x0,0x1,0xE5,,,,西日本旅客鉄道,東海道本,東淀川,京都線,34.7360555556,135.506833333,,
suica_rail,0x0,0x1,0xE6,,,,西日本旅客鉄道,東海道本,新大阪,京都線,34.7305833333,135.504222222,,
suica_rail,0x0,0x1,0xE8,,,,西日本旅客鉄道,東海道本,大阪,京都線・神戸線,34.7305833333,135.504222222,,
suica_rail,0x0,0x1,0xEA,,,,西日本旅客鉄道,東海道本,塚本,神戸線,34.7093333333,135.471777778,,
suica_rail,0x0,0x1,0xEC,,,,西日本旅客鉄道,東海道本,尼崎,神戸線,34.7286111111,135.434583333,,
suica_rail,0x0,0x1,0xEE,,,,西日本旅客鉄道,東海道本,立花,神戸線,34.7345833333,135.402444444,,
suica_rail,0x0,0x1,0xEF,,,,西日本旅客鉄道,東海道本,甲子園口,神戸線,34.7357222222,135.377111111,,
suica_rail,0x0,0x1,0xF1,,,,西日本旅客鉄道,東海道本,西宮,神戸線,34.7357777778,135.350722222,,
suica_rail,0x0,0x1,0xF2,,,,西日本旅客鉄道,東海道本,さくら夙川,神戸線,,,,
suica_rail,0x0,0x1,0xF3,,,,西日本旅客鉄道,東海道本,芦屋,神戸線,34.7310277778,135.31025,,
suica_rail,0x0,0x1,0xF4,,,,西日本旅客鉄道,東海道本,甲南山手,神戸線,34.7272777778,135.295,,
suica_rail,0x0,0x1,0xF6,,,,西日本旅客鉄道,東海道本,摂津本山,神戸線,34.7235,135.280166667,,
suica_rail,0x0,0x1,0xF7,,,,西日本旅客鉄道,東海道本,住吉,神戸線,34.7163333333,135.264833333,,
suica_rail,0x0,0x1,0xF8,,,,西日本旅客鉄道,東海道本,六甲道,神戸線,34.7116388889,135.241222222,,
suica_rail,0x0,0x1,0xFA,,,,西日本旅客鉄道,東海道本,灘,神戸線,34.7026666667,135.219333333,,
suica_rail,0x0,0x1,0xFB,,,,西日本旅客鉄道,東海道本,三ノ宮,神戸線,34.6913055556,135.197611111,,
suica_rail,0x0,0x1,0xFC,,,,西日本旅客鉄道,東海道本,元町,神戸線,34.6863888889,135.190138889,,
suica_rail,0x0,0x1,0xFD,,,,西日本旅客鉄道,東海道本,神戸,神戸線,34.676,135.181027778,,
suica_rail,0x0,0x2,0x1,,,,東日本旅客鉄道,東北本,東京,,,,,
suica_rail,0x0,0x2,0x2,,,,東日本旅客鉄道,東北本,神田,,,,,
suica_rail,0x0,0x2,0x3,,,,東日本旅客鉄道,東北本,秋葉原,,,,,
suica_rail,0x0,0x2,0x4,,,,東日本旅客鉄道,東北本,御徒町,,,,,
suica_rail,0x0,0x2,0x6,,,,東日本旅客鉄道,東北本,上野,,,,,
suica_rail,0x0,0x2,0x7,,,,東日本旅客鉄道,東北本,鴬谷,,,,,
suica_rail,0x0,0x2,0x8,,,,東日本旅客鉄道,東北本,日暮里,,,,,
suica_rail,0x0,0x2,0x9,,,,東日本旅客鉄道,東北本,西日暮里,,,,,
suica_rail,0x0,0x2,0xB,,,,東日本旅客鉄道,東北本,田端,,,,,
suica_rail,0x0,0x2,0xC,,,,東日本旅客鉄道,東北本,上中里,,,,,
suica_rail,0x0,0x2,0xD,,,,東日本旅客鉄道,東北本,王子,,,,,
suica_rail,0x0,0x2,0xE,,,,東日本旅客鉄道,東北本,東十条,,,,,
suica_rail,0x0,0x2,0x10,,,,東日本旅客鉄道,東北本,赤羽,,,,,
suica_rail,0x0,0x2,0x11,,,,東日本旅客鉄道,東北本,川口,,,,,
suica_rail,0x0,0x2,0x12,,,,東日本旅客鉄道,東北本,西川口,,,,,
suica_rail,0x0,0x2,0x13,,,,東日本旅客鉄道,東北本,蕨,,,,,
suica_rail,0x0,0x2,0x15,,,,東日本旅客鉄道,東北本,南浦和,,,,,
suica_rail,0x0,0x2,0x16,,,,東日本旅客鉄道,東北本,浦和,,,,,
suica_rail,0x0,0x2,0x17,,,,東日本旅客鉄道,東北本,北浦和,,,,,
suica_rail,0x0,0x2,0x18,,,,東日本旅客鉄道,東北本,与野,,,,,
suica_rail,0x0,0x2,0x19,,,,東日本旅客鉄道,東北本,さいたま新都心,,,,,
suica_rail,0x0,0x2,0x1A,,,,東日本旅客鉄道,東北本,大宮,,,,,
suica_rail,0x0,0x2,0x1B,,,,東日本旅客鉄道,東北本,土呂,,,,,
suica_rail,0x0,0x2,0x1C,,,,東日本旅客鉄道,東北本,東大宮,,,,,
suica_rail,0x0,0x2,0x1E,,,,東日本旅客鉄道,東北本,蓮田,,,,,
suica_rail,0x0,0x2,0x20,,,,東日本旅客鉄道,東北本,白岡,,,,,
suica_rail,0x0,0x2,0x21,,,,東日本旅客鉄道,東北本,新白岡,,,,,
suica_rail,0x0,0x2,0x22,,,,東日本旅客鉄道,東北本,久喜,,,,,
suica_rail,0x0,0x2,0x23,,,,東日本旅客鉄道,東北本,東鷲宮,,,,,
suica_rail,0x0,0x2,0x24,,,,東日本旅客鉄道,東北本,栗橋,,,,,
suica_rail,0x0,0x2,0x26,,,,東日本旅客鉄道,東北本,古河,,,,,
suica_rail,0x0,0x2,0x27,,,,東日本旅客鉄道,東北本,野木,,,,,
suica_rail,0x0,0x2,0x28,,,,東日本旅客鉄道,東北本,間々田,,,,,
suica_rail,0x0,0x2,0x2A,,,,東日本旅客鉄道,東北本,小山,,,,,
suica_rail,0x0,0x2,0x2C,,,,東日本旅客鉄道,東北本,小金井,,,,,
suica_rail,0x0,0x2,0x2D,,,,東日本旅客鉄道,東北本,自治医大,,,,,
suica_rail,0x0,0x2,0x2E,,,,東日本旅客鉄道,東北本,石橋,,,,,
suica_rail,0x0,0x2,0x30,,,,東日本旅客鉄道,東北本,雀宮,,,,,
suica_rail,0x0,0x2,0x32,,,,東日本旅客鉄道,東北本,宇都宮,,,,,
suica_rail,0x0,0x2,0x34,,,,東日本旅客鉄道,東北本,岡本,,,,,
suica_rail,0x0,0x2,0x35,,,,東日本旅客鉄道,東北本,宝積寺,,,,,
suica_rail,0x0,0x2,0x36,,,,東日本旅客鉄道,東北本,氏家,,,,,
suica_rail,0x0,0x2,0x37,,,,東日本旅客鉄道,東北本,蒲須坂,,,,,
suica_rail,0x0,0x2,0x39,,,,東日本旅客鉄道,東北本,片岡,,,,,
suica_rail,0x0,0x2,0x3A,,,,東日本旅客鉄道,東北本,矢板,,,,,
suica_rail,0x0,0x2,0x3B,,,,東日本旅客鉄道,東北本,野崎,,,,,
suica_rail,0x0,0x2,0x3C,,,,東日本旅客鉄道,東北本,西那須野,,,,,
suica_rail,0x0,0x2,0x3E,,,,東日本旅客鉄道,東北本,那須塩原,,,,,
suica_rail,0x0,0x2,0x3F,,,,東日本旅客鉄道,東北本,黒磯,,,,,
suica_rail,0x0,0x2,0x40,,,,東日本旅客鉄道,東北本,高久,,,,,
suica_rail,0x0,0x2,0x41,,,,東日本旅客鉄道,東北本,黒田原,,,,,
suica_rail,0x0,0x2,0x43,,,,東日本旅客鉄道,東北本,豊原,,,,,
suica_rail,0x0,0x2,0x44,,,,東日本旅客鉄道,東北本,白坂,,,,,
suica_rail,0x0,0x2,0x45,,,,東日本旅客鉄道,東北本,新白河,,,,,
suica_rail,0x0,0x2,0x46,,,,東日本旅客鉄道,東北本,白河,,,,,
suica_rail,0x0,0x2,0x48,,,,東日本旅客鉄道,東北本,久田野,,,,,
suica_rail,0x0,0x2,0x49,,,,東日本旅客鉄道,東北本,泉崎,,,,,
suica_rail,0x0,0x2,0x4A,,,,東日本旅客鉄道,東北本,矢吹,,,,,
suica_rail,0x0,0x2,0x4B,,,,東日本旅客鉄道,東北本,鏡石,,,,,
suica_rail,0x0,0x2,0x4D,,,,東日本旅客鉄道,東北本,須賀川,,,,,
suica_rail,0x0,0x2,0x4E,,,,東日本旅客鉄道,東北本,安積永盛,,,,,
suica_rail,0x0,0x2,0x4F,,,,東日本旅客鉄道,東北本,郡山,,,,,
suica_rail,0x0,0x2,0x50,,,,東日本旅客鉄道,東北本,日和田,,,,,
suica_rail,0x0,0x2,0x52,,,,東日本旅客鉄道,東北本,五百川,,,,,
suica_rail,0x0,0x2,0x53,,,,東日本旅客鉄道,東北本,本宮,,,,,
suica_rail,0x0,0x2,0x54,,,,東日本旅客鉄道,東北本,杉田,,,,,
suica_rail,0x0,0x2,0x55,,,,東日本旅客鉄道,東北本,二本松,,,,,
suica_rail,0x0,0x2,0x57,,,,東日本旅客鉄道,東北本,安達,,,,,
suica_rail,0x0,0x2,0x58,,,,東日本旅客鉄道,東北本,松川,,,,,
suica_rail,0x0,0x2,0x59,,,,東日本旅客鉄道,東北本,金谷川,,,,,
suica_rail,0x0,0x2,0x5B,,,,東日本旅客鉄道,東北本,南福島,,,,,
suica_rail,0x0,0x2,0x5C,,,,東日本旅客鉄道,東北本,福島,,,,,
suica_rail,0x0,0x2,0x5E,,,,東日本旅客鉄道,東北本,東福島,,,,,
suica_rail,0x0,0x2,0x5F,,,,東日本旅客鉄道,東北本,伊達,,,,,
suica_rail,0x0,0x2,0x60,,,,東日本旅客鉄道,東北本,桑折,,,,,
suica_rail,0x0,0x2,0x61,,,,東日本旅客鉄道,東北本,藤田,,,,,
suica_rail,0x0,0x2,0x63,,,,東日本旅客鉄道,東北本,貝田,,,,,
suica_rail,0x0,0x2,0x64,,,,東日本旅客鉄道,東北本,越河,,,,,
suica_rail,0x0,0x2,0x66,,,,東日本旅客鉄道,東北本,白石,,,,,
suica_rail,0x0,0x2,0x67,,,,東日本旅客鉄道,東北本,東白石,,,,,
suica_rail,0x0,0x2,0x68,,,,東日本旅客鉄道,東北本,北白川,,,,,
suica_rail,0x0,0x2,0x69,,,,東日本旅客鉄道,東北本,大河原,,,,,
suica_rail,0x0,0x2,0x6B,,,,東日本旅客鉄道,東北本,船岡,,,,,
suica_rail,0x0,0x2,0x6C,,,,東日本旅客鉄道,東北本,槻木,,,,,
suica_rail,0x0,0x2,0x6D,,,,東日本旅客鉄道,東北本,岩沼,,,,,
suica_rail,0x0,0x2,0x6E,,,,東日本旅客鉄道,東北本,館腰,,,,,
suica_rail,0x0,0x2,0x6F,,,,東日本旅客鉄道,東北本,名取,,,,,
suica_rail,0x0,0x2,0x70,,,,東日本旅客鉄道,東北本,南仙台,,,,,
suica_rail,0x0,0x2,0x71,,,,東日本旅客鉄道,東北本,太子堂,,,,,
suica_rail,0x0,0x2,0x72,,,,東日本旅客鉄道,東北本,長町,,,,,
suica_rail,0x0,0x2,0x73,,,,東日本旅客鉄道,東北本,仙台,,,,,
suica_rail,0x0,0x2,0x73,,,,東日本旅客鉄道,東北本,仙台,,,,,
suica_rail,0x0,0x2,0x75,,,,東日本旅客鉄道,東北本,東仙台,,,,,
suica_rail,0x0,0x2,0x76,,,,東日本旅客鉄道,東北本,岩切,,,,,
suica_rail,0x0,0x2,0x77,,,,東日本旅客鉄道,東北本,陸前山王,,,,,
suica_rail,0x0,0x2,0x78,,,,東日本旅客鉄道,東北本,国府多賀城,,,,,
suica_rail,0x0,0x2,0x79,,,,東日本旅客鉄道,東北本,塩釜,,,,,
suica_rail,0x0,0x2,0x7A,,,,東日本旅客鉄道,東北本,松島,,,,,
suica_rail,0x0,0x2,0x7B,,,,東日本旅客鉄道,東北本,愛宕,,,,,
suica_rail,0x0,0x2,0x7C,,,,東日本旅客鉄道,東北本,品井沼,,,,,
suica_rail,0x0,0x2,0x7E,,,,東日本旅客鉄道,東北本,鹿島台,,,,,
suica_rail,0x0,0x2,0x7F,,,,東日本旅客鉄道,東北本,松山町,,,,,
suica_rail,0x0,0x2,0x80,,,,東日本旅客鉄道,東北本,小牛田,,,,,
suica_rail,0x0,0x2,0x82,,,,東日本旅客鉄道,東北本,田尻,,,,,
suica_rail,0x0,0x2,0x84,,,,東日本旅客鉄道,東北本,瀬峰,,,,,
