AreaCode,LineCode,StationCode,CompanyName,CompanyName_en,LineName,LineName_en,StationName,StationName_en,StationNote,Latitude,Longitude
0,0,1,"試験",Test,"試験",Shiken,"端末試験用 V2","Tanmatsushiken-yōV2",,,
0,0,2,"試験",Test,"試験",Shiken,"端末試験用 V2-01","Tanmatsushiken-yōV2-01",,,
0,0,3,"試験",Test,"試験",Shiken,"端末試験用 V2-02","Tanmatsushiken-yōV2-02",,,
0,0,4,"試験",Test,"試験",Shiken,"端末試験用 V3-01-1","Tanmatsushiken-yōV3-01-1",,,
0,0,5,"試験",Test,"試験",Shiken,"端末試験用 V3-01-2","Tanmatsushiken-yōV3-01-2",,,
0,0,6,"試験",Test,"試験",Shiken,"端末試験用 V4-01","Tanmatsushiken-yōV4-01",,,
0,0,7,"試験",Test,"試験",Shiken,"端末試験用 V4-01-A","Tanmatsushiken-yōV4-01-A",,,
0,1,1,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","東京","Tōkyō",,35.681382,139.766084
0,1,2,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","有楽町","Yūrakuchō",,35.675069,139.763328
0,1,3,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","新橋",Shinbashi,,35.665498,139.75964
0,1,4,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","浜松町","Hamamatsuchō",,35.655646,139.756749
0,1,6,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","田町",Tamachi,,35.645736,139.747575
0,1,7,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","品川",Shinagawa,,35.630152,139.74044
0,1,8,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","大井町","Ōimachi",,35.606249,139.734855
0,1,9,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","大森","Ōmori",,35.588442,139.727929
0,1,11,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","蒲田",Kamata,,35.562479,139.716051
0,1,13,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","川崎",Kawasaki,,35.531328,139.696899
0,1,14,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","鶴見",Tsurumi,,35.508565,139.676018
0,1,16,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","新子安",Shinkoyasu,,35.487059,139.654753
0,1,17,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","東神奈川",Higashikanagawa,,35.477951,139.633347
0,1,18,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","横浜",Yokohama,,35.466188,139.622715
0,1,20,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","保土ヶ谷",Hodogaya,,35.446727,139.599624
0,1,21,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","東戸塚",Higashitotsuka,,35.430495,139.55675
0,1,22,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","戸塚",Totsuka,,35.400612,139.534202
0,1,24,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","大船","Ōbune",,35.353435,139.531124
0,1,25,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","藤沢",Fujisawa,,35.337196,139.487292
0,1,26,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","辻堂","Tsujidō",,35.336847,139.447106
0,1,27,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","茅ヶ崎",Chigasaki,,35.33031,139.406733
0,1,29,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","平塚",Hiratsuka,,35.327911,139.350596
0,1,30,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","大磯","Ōiso",,35.311221,139.313508
0,1,32,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","二宮",Ninomiya,,35.298775,139.257769
0,1,33,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","国府津",Koudzu,,35.280832,139.212932
0,1,34,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","鴨宮",Kamonomiya,,35.27583,139.180211
0,1,35,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","小田原",Odawara,,35.25642,139.154904
0,1,37,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","早川",Hayakawa,,35.239083,139.14537
0,1,38,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","根府川",Nebukawa,,35.202719,139.138485
0,1,40,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","真鶴",Manadzuru,,35.156804,139.132484
0,1,41,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","湯河原",Yugawara,,35.145944,139.10219
0,1,43,"東日本旅客鉄道","JR East","東海道本","Tōkaidōhon","熱海",Atami,,35.103217,139.07776
0,1,51,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","函南",Kannami,,35.108582,138.971539
0,1,53,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","三島",Mishima,,35.127152,138.910627
0,1,55,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","沼津",Numadzu,,35.102659,138.859879
0,1,56,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","片浜",Katahama,,35.117998,138.819476
0,1,57,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","原",Hara,,35.124921,138.793767
0,1,59,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","東田子の浦",HigashiTagonoura,,35.136097,138.745244
0,1,60,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","吉原",Yoshiwara,,35.144264,138.701681
0,1,62,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","富士",Fuji,,35.151497,138.651225
0,1,64,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","富士川",Fujikawa,,35.141175,138.618338
0,1,65,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","新蒲原",Shinkanbara,,35.11946,138.608258
0,1,66,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","蒲原",Kanbara,,35.114283,138.583113
0,1,67,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","由比",Yui,,35.097252,138.552711
0,1,69,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","興津",Okitsu,,35.0525,138.522023
0,1,71,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","清水",Shimizu,,35.187121,136.913817
0,1,73,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","草薙",Kusanagi,,35.001422,138.442698
0,1,75,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","東静岡",Higashishizuoka,,34.985256,138.413118
0,1,75,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","東静岡",Higashishizuoka,,34.985256,138.413118
0,1,76,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","静岡",Shizuoka,,34.97171,138.38884
0,1,78,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","安倍川",Abekawa,,34.941219,138.364129
0,1,79,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","用宗",Mochimune,,34.922512,138.36006
0,1,81,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","焼津",Yaidzu,,34.872147,138.318212
0,1,82,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","西焼津",Nishiyaidzu,,34.859855,138.285634
0,1,83,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","藤枝",Fujieda,,34.849397,138.252429
0,1,85,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","六合","Rikugō",,34.836608,138.204241
0,1,86,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","島田",Shimada,,34.830003,138.17418
0,1,88,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","金谷",Kanaya,,34.819098,138.125449
0,1,90,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","菊川",Kikukawa,,34.76146,138.085409
0,1,92,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","掛川",Kakegawa,,34.769758,138.014928
0,1,93,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","愛野",Aino,,34.752463,137.961585
0,1,94,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","袋井",Fukuroi,,34.741494,137.925688
0,1,96,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","磐田",Iwata,,34.710235,137.851775
0,1,97,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","豊田町","Toyodachō",,34.712014,137.819941
0,1,98,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","天竜川","Tenryūgawa",,34.717186,137.779258
0,1,100,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","浜松",Hamamatsu,,34.703741,137.734442
0,1,102,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","高塚",Takatsuka,,34.690359,137.681625
0,1,104,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","舞阪",Maisaka,,34.685654,137.627061
0,1,105,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","弁天島",Bentenjima,,34.690175,137.603058
0,1,106,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","新居町",Araimachi,,34.694178,137.568667
0,1,107,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","鷲津",Washidzu,,34.716869,137.545886
0,1,109,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","新所原",Shinjohara,,34.72333,137.48501
0,1,110,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","二川",Futagawa,,34.725728,137.438925
0,1,112,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","豊橋",Toyohashi,,34.762811,137.381651
0,1,114,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","西小坂井",Nishikozakai,,34.797711,137.351937
0,1,115,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","愛知御津",Aichimito,,34.812788,137.316528
0,1,116,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","三河大塚","Mikawaōtsuka",,34.815569,137.282681
0,1,117,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","三河三谷",Mikawamiya,,34.818065,137.249772
0,1,118,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","蒲郡","Gamagōri",,34.823048,137.226354
0,1,119,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","三河塩津",Mikawashiotsu,,34.825845,137.202311
0,1,120,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","三ヶ根",Sangane,,34.835688,137.177278
0,1,121,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","幸田","Kōda",,34.859962,137.164662
0,1,124,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","岡崎",Okazaki,,34.925611,137.157315
0,1,125,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","西岡崎",Nishiokazaki,,34.946689,137.122601
0,1,126,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","安城","Anjō",,34.959986,137.08716
0,1,127,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","三河安城","Mikawaanjō",,34.96897,137.060662
0,1,128,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","東刈谷",Higashikariya,,34.977324,137.043697
0,1,129,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","野田新町",Nodashinmachi,,34.98354,137.02811
0,1,130,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","刈谷",Kariya,,34.991161,137.00887
0,1,131,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","逢妻",Aidzuma,,34.998412,136.989908
0,1,132,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","大府","Ōfu",,35.008626,136.962146
0,1,134,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","共和","Kyōwa",,35.034998,136.954671
0,1,135,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","南大高","Minamiō-kō",,35.055226,136.948344
0,1,136,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","大高","Ōtaka",,35.069199,136.940267
0,1,138,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","笠寺",Kasadera,,35.095824,136.926185
0,1,140,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","熱田",Atsuta,,35.129976,136.910066
0,1,141,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","金山",Kinzan,,35.143257,136.900947
0,1,142,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","尾頭橋","Otōbashi",,35.147042,136.890953
0,1,144,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","名古屋",Nagoya,,35.170694,136.881637
0,1,146,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","枇杷島",Biwajima,,35.199609,136.861202
0,1,148,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","清洲",Kiyosu,,35.224631,136.835504
0,1,150,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","稲沢",Inazawa,,35.252374,136.821217
0,1,153,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","尾張一宮",Owariichinomiya,,35.30212,136.797442
0,1,155,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","木曽川",Kisogawa,,35.348885,136.780935
0,1,158,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","岐阜",Gifu,,35.409514,136.756521
0,1,159,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","西岐阜",Nishigifu,,35.404664,136.72341
0,1,161,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","穂積",Hozumi,,35.396123,136.693306
0,1,163,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","大垣","Ōgaki",,35.366792,136.617638
0,1,166,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","垂井",Tarui,,35.369837,136.531307
0,1,168,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","関ケ原",Sekigahara,,35.363682,136.470748
0,1,170,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","柏原",Kashiwabara,,34.586766,135.623262
0,1,171,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","近江長岡","Ōminagaoka",,35.359307,136.373775
0,1,173,"東海旅客鉄道","JR Central","東海道本","Tōkaidōhon","醒ヶ井",Samegai,,35.327631,136.345348
0,1,175,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","米原",Yonehara,"琵琶湖線",35.314188,136.290488
0,1,177,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","彦根",Hikone,"琵琶湖線",35.272206,136.263356
0,1,178,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","南彦根",Minamihikone,"琵琶湖線",35.246145,136.247947
0,1,179,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","河瀬",Kawase,"琵琶湖線",35.22519,136.225038
0,1,181,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","稲枝",Inae,"琵琶湖線",35.203229,136.194417
0,1,182,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","能登川",Notogawa,"琵琶湖線",35.179911,136.165895
0,1,184,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","安土",Adzuchi,"琵琶湖線",35.142646,136.133431
0,1,186,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","近江八幡","Ōmihachiman","琵琶湖線",35.122876,136.102753
0,1,188,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","篠原",Shinohara,"琵琶湖線",33.577048,133.631327
0,1,190,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","野洲",Yasu,"琵琶湖線",35.068551,136.022704
0,1,192,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","守山",Moriyama,"琵琶湖線",35.050419,135.995676
0,1,193,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","栗東","Rittō","琵琶湖線",35.037376,135.979947
0,1,194,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","草津",Kusatsu,"琵琶湖線",35.022349,135.961736
0,1,195,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","南草津",Minamikusatsu,"琵琶湖線",35.003746,135.947279
0,1,197,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","瀬田",Seta,"琵琶湖線",34.986964,135.925364
0,1,198,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","石山",Ishiyama,"琵琶湖線",34.979937,135.900245
0,1,199,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","膳所",Zeze,"琵琶湖線",34.99942,135.881042
0,1,200,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","大津","Ōtsu","琵琶湖線",35.002972,135.864896
0,1,202,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","山科",Yamashina,"琵琶湖線",34.992336,135.817083
0,1,204,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","京都","Kyōto","京都線・琵琶湖線",34.985458,135.757755
0,1,205,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","西大路","Nishiōji","京都線",34.98103,135.732344
0,1,207,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","桂川",Katsuragawa,"京都線",34.964506,135.710373
0,1,208,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","向日町","Mukōmachi","京都線",34.954938,135.709501
0,1,210,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","長岡京","Nagaokakyō","京都線",34.923516,135.700696
0,1,213,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","山崎",Yamazaki,"京都線",34.892199,135.679879
0,1,214,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","島本",Shimamoto,"京都線",34.880647,135.662778
0,1,216,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","高槻",Takatsuki,"京都線",34.851716,135.61768
0,1,219,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","摂津富田",Settsutonda,"京都線",34.83767,135.593349
0,1,221,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","茨木",Ibaraki,"京都線",34.815355,135.562247
0,1,224,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","千里丘",Senrioka,"京都線",34.791288,135.551345
0,1,225,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","岸辺",Kishibe,"京都線",34.776812,135.541621
0,1,226,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","吹田",Suita,"京都線",34.763177,135.52367
0,1,229,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","東淀川",Higashiyodogawa,"京都線",34.739938,135.504598
0,1,230,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","新大阪","Shinōsaka","京都線",34.73348,135.500109
0,1,232,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","大阪","Ōsaka","京都線・神戸線",34.701909,135.494977
0,1,234,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","塚本",Tsukamoto,"神戸線",34.712579,135.468876
0,1,236,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","尼崎",Amagasaki,"神戸線",34.731629,135.431687
0,1,238,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","立花",Rikka,"神戸線",34.737961,135.399121
0,1,239,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","甲子園口","Kōshienguchi","神戸線",34.738952,135.374704
0,1,241,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","西宮",Nishinomiya,"神戸線",34.736858,135.338245
0,1,242,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","さくら夙川",Sakurashukugawa,"神戸線",34.738988,135.331046
0,1,243,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","芦屋",Ashiya,"神戸線",34.734243,135.30707
0,1,244,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","甲南山手","Kōnanyamate","神戸線",34.730583,135.292427
0,1,246,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","摂津本山",Settsumotoyama,"神戸線",34.726683,135.276448
0,1,247,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","住吉",Sumiyoshi,"神戸線",34.614416,135.491866
0,1,248,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","六甲道","Rokkōmichi","神戸線",34.714989,135.238507
0,1,250,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","灘",Nada,"神戸線",34.706073,135.216439
0,1,251,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","三ノ宮",Sannomiya,"神戸線",34.694835,135.194944
0,1,252,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","元町",Motomachi,"神戸線",34.689569,135.187373
0,1,253,"西日本旅客鉄道","JR West","東海道本","Tōkaidōhon","神戸","Kōbe","神戸線",34.679526,135.178021
0,2,1,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","東京","Tōkyō",,35.681382,139.766084
0,2,2,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","神田",Kanda,,35.69169,139.770883
0,2,3,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","秋葉原",Akihabara,,35.698683,139.774219
0,2,4,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","御徒町",Okachimachi,,35.707438,139.774632
0,2,6,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","上野",Ueno,,35.713768,139.777254
0,2,7,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","鴬谷",Uguisudani,,35.720495,139.778837
0,2,8,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","日暮里",Nippori,,35.727772,139.770987
0,2,9,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","西日暮里",Nishinippori,,35.732135,139.766787
0,2,11,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","田端",Tabata,,35.738062,139.76086
0,2,12,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","上中里",Kaminakazato,,35.746586,139.746927
0,2,13,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","王子","Ōji",,35.752474,139.738139
0,2,14,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","東十条","Higashijūjō",,35.762947,139.727694
0,2,16,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","赤羽",Akabane,,35.778051,139.720856
0,2,17,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","川口",Kawaguchi,,35.801922,139.717583
0,2,18,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","西川口",Nishikawaguchi,,35.815725,139.704364
0,2,19,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","蕨",Warabi,,35.828148,139.690443
0,2,21,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","南浦和",Minamiurawa,,35.847681,139.66915
0,2,22,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","浦和",Urawa,,35.858482,139.657087
0,2,23,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","北浦和",Kitaurawa,,35.872156,139.646196
0,2,24,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","与野",Yono,,35.884393,139.639085
0,2,25,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","さいたま新都心",Saitamashintoshin,,35.893867,139.633587
0,2,26,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","大宮","Ōmiya",,35.906295,139.623999
0,2,27,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","土呂",Toro,,35.931825,139.632026
0,2,28,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","東大宮","Higashiōmiya",,35.948751,139.640291
0,2,30,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","蓮田",Hasuda,,35.981361,139.652905
0,2,32,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","白岡",Shiraoka,,36.017415,139.666793
0,2,33,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","新白岡",Shinshiraoka,,36.03874,139.672089
0,2,34,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","久喜",Kuki,,36.065703,139.677295
0,2,35,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","東鷲宮",Higashiwashinomiya,,36.089456,139.679228
0,2,36,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","栗橋",Kurihashi,,36.136798,139.694208
0,2,38,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","古河",Koga,,36.194375,139.709726
0,2,39,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","野木",Nogi,,36.23034,139.734998
0,2,40,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","間々田",Mamada,,36.257885,139.760967
0,2,42,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","小山",Koyama,,36.3142,139.80685
0,2,44,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","小金井",Koganei,,36.37493,139.842529
0,2,45,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","自治医大",Jichiidai,,36.395172,139.854524
0,2,46,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","石橋",Ishibashi,,34.808154,135.445457
0,2,48,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","雀宮",Suzumenomiya,,36.493841,139.876791
0,2,50,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","宇都宮",Utsunomiya,,36.558701,139.898283
0,2,52,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","岡本",Okamoto,,34.729107,135.275729
0,2,53,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","宝積寺","Hōshakuji",,36.631584,139.979512
0,2,54,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","氏家",Ujiie,,36.681555,139.962314
0,2,55,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","蒲須坂",Kamasusaka,,36.721241,139.950483
0,2,57,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","片岡",Kataoka,,36.754346,139.945965
0,2,58,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","矢板",Yaita,,36.806853,139.932945
0,2,59,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","野崎",Nozaki,,34.718693,135.637136
0,2,60,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","西那須野",Nishinasuno,,36.884551,139.986319
0,2,62,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","那須塩原",Nasushiobara,,36.931772,140.020514
0,2,63,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","黒磯",Kuroiso,,36.969995,140.059509
0,2,64,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","高久",Takaku,,36.996655,140.087321
0,2,65,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","黒田原",Kurodahara,,37.022809,140.119603
0,2,67,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","豊原",Toyohara,,37.055,140.155089
0,2,68,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","白坂",Shirasaka,,37.094537,140.18441
0,2,69,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","新白河",Shinshirakawa,,37.123281,140.188998
0,2,70,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","白河",Shirakawa,,37.129656,140.213756
0,2,72,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","久田野",Kutano,,37.137015,140.259483
0,2,73,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","泉崎",Izumizaki,,37.158327,140.299048
0,2,74,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","矢吹",Yabuki,,37.205255,140.327998
0,2,75,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","鏡石",Kagamiishi,,37.250725,140.346825
0,2,77,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","須賀川",Sukagawa,,37.300312,140.372024
0,2,78,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","安積永盛",Asakanagamori,,37.357023,140.369121
0,2,79,"東日本旅客鉄道","JR East","東北本","Tōhokuhon","郡山","Kōriyama",,,
