reader_id,stop_id,stop_code
0x3c72bb9,3001B,
0x3c76617,9784B,
0x3c76619,9779,
0x3c7661a,9778,
0x3c7661b,9777,
0x3c7661c,9776,
0x3c75711,5968,
0x3c75712,5967,
0x3c75716,5959,
0x3c75719,5965,
0x3c75717,5958C,
0x3c74c21,3171,
0x3c74c22,5320,
0x3c754b6,6461F,
0x3c7564e,5766,
0x3c7566d,5765F,
0x3c7566e,5742B,
0x3c757eb,6179,
0x3c7489b,2204,
0x3c7489f,2271,
0x3c76341,9026,
0x3c743ff,1900,
0x3c7440a,8432,
0x3c74409,8442,
0x3c748dd,2269,
0x3c74405,1900,
0x3c76342,9026,
0x3c748df,2271,
0x3c7489c,2204,
0x3c748bd,6179,
0x3c748be,5742B,
0x3c748bf,5765F,
0x3c74b52,5766,
0x3c74c61,6461F,
0x3c74c62,5320,
0x3c74c63,3171,
0x3c75746,5958C,
0x3c7574d,5965,
0x3c75747,5959,
0x3c7574f,5967,
0x3c75750,5968,
0x3c76630,9776,
0x3c76631,9777,
0x3c76632,9778,
0x3c76633,9779,
0x3c76634,9786,
0x3c76c35,3125,
0x3c76c50,6158H,
0x3c76c52,9952G,
0x3c76c53,3155,
0x3c76c54,3156,
0x3c76c57,3159,
0x3c76b99,8052,
0x3c76b9a,2970,
0x3c76c59,3100,
0x3c7662e,1582,
0x3c76c5a,6017,
0x3c76c5b,3163,
0x3c76c5c,6203F,
0x3c76c5d,3165,
0x3c76c5e,3166,
0x3c76c5f,6365,
0x3c76c60,5766,
0x3c76c61,6461F,
0x3c76c62,5320,
0x3c76c63,3171,
0x3c76c64,3172,
0x3c76c65,3173,
0x3c76c66,3174,
0x3c76c67,9292,
0x3c76c68,3182,
0x3c76c6a,5363,
0x3c76c6b,3179,
0x3c76c3a,3132,
0x3c76c39,3179,
0x3c76c37,5363,
0x3c76c36,3182,
0x3c76c1d,9292,
0x3c76c1e,3174,
0x3c76c1f,3173,
0x3c76c20,3172,
0x3c76c21,3171,
0x3c76c22,5320,
0x3c774b6,6461F,
0x3c7764e,5766,
0x3c76c25,6365,
0x3c76c26,3166,
0x3c76c27,3165,
0x3c76c28,6203F,
0x3c76c29,3163,
0x3c76c2a,6061,
0x3c76c2e,3118,
0x3c76c1c,3100,
0x3c76b6a,2970,
0x3c76b6b,8052,
0x3c76c2d,3159,
0x3c76c30,3156,
0x3c76c31,3155,
0x3c76c32,9952G,
0x3c76c34,6158H,
0x3c78b68,2920,
0x3c784f9,2920,
0x3c784f6,8062,
0x3c784f7,1476,
0x3c784f8,3922,
0x3c78c30,3156,
0x3c78c31,3155,
0x3c78c32,9952G,
0x3c7876f,1986,
0x3c78778,5467,
0x3c79261,6453,
0x3c78849,2134,
0x3c7884b,5253,
0x3c79908,9986F,
0x3c7884c,2132,
0x3c7884d,2131,
0x3c7884e,1969,
0x3c787bb,4857B,
0x3c792f5,4853,
0x3c79b13,6956,
0x3c786c7,5054F,
0x3c786c8,1739,
0x3c786c9,1738,
0x3c78ad1,2769,
0x3c78ad2,2770,
0x3c78ad3,2771,
0x3c787a9,5825,
0x3c787aa,5817F,
0x3c78a8d,5817F,
0x3c78789,5825,
0x3c78a8e,2771,
0x3c78a8f,2703,
0x3c78a90,2770,
0x3c78a91,2769,
0x3c786ca,1738,
0x3c786cb,1739,
0x3c786cc,5054F,
0x3c79b2c,6956,
0x3c792c4,4853,
0x3c787cf,4857B,
0x3c78852,1969,
0x3c78853,2131,
0x3c78854,2132,
0x3c78855,5253,
0x3c787d0,9986F,
0x3c78857,2134,
0x3c79935,6453,
0x3c787b8,1976,
0x3c787b9,5467,
0x3c787c2,1986,
0x3c797e0,9952G,
0x3c78c52,9952G,
0x3c78c53,3155,
0x3c78c54,3156,
0x3c78c58,3160,
0x3c78c56,3922,
0x3c78588,1476,
0x3c7858a,8062,
0x3c78591,2920,
0x3c7a33c,9996,
0x3c7a483,9996,
0x3c7a484,8072,
0x3c7b7a5,6053,
0x3c7b7a6,6054B,
0x3c7b7a7,6055,
0x3c7b7a8,6056,
0x3c7ab9d,6191,
0x3c7a450,9296,
0x3c7b7aa,6058,
0x3c7b7ab,6059,
0x3c7b7ac,6060,
0x3c7b7ad,6061,
0x3c7b7ae,9064,
0x3c7acf1,9060,
0x3c7a33d,8422,
0x3c7a7c4,8432,
0x3c7a76c,1900,
0x3c7a76e,8432,
0x3c7a33e,8422,
0x3c7a33f,9064,
0x3c7b780,6016,
0x3c7b781,6017,
0x3c7b782,6060,
0x3c7b783,6059,
0x3c7b784,6058,
0x3c7a44b,9296,
0x3c7ab67,6191,
0x3c7b785,6056,
0x3c7b787,6055,
0x3c7b786,6054B,
0x3c7b788,6053,
0x3c7a470,8072,
0x3c7a70c,9996,
0x3c7a471,9996,
0x3c7e5dd,8012,
0x3c7ed18,8022,
0x3c7ed17,8032,
0x3c7ed19,3359,
0x3c7ed1a,3358,
0x3c7e5e4,8412,
0x3c7e5e5,1582,
0x3c7e5e6,3100,
0x3c7e4f9,2920,
0x3c7e57a,1464,
0x3c7e58b,3217,
0x3c7e57b,6055,
0x3c7ecb3,3251,
0x3c7ecc2,3266,
0x3c7ecc4,2250,
0x3c7eeb1,5354H,
0x3c7eeb2,3762,
0x3c7eeb3,4555,
0x3c7eeb6,3766,
0x3c7eeb5,3765,
0x3c7ecca,3661,
0x3c7ecd5,3285,
0x3c7ed49,3661,
0x3c7ee76,3765,
0x3c7eca8,3766,
0x3c7ee78,4555,
0x3c7ee79,3762,
0x3c7f4bc,5354H,
0x3c7ec8f,2250,
0x3c7ec90,3251,
0x3c7ee7b,6055,
0x3c7ec91,3217,
0x3c7ec92,3218,
0x3c7eb68,2920,
0x3c7ec93,3219,
0x3c7e621,3100,
0x3c7e622,1582,
0x3c7e623,8412,
0x3c7e624,6357F,
0x3c7ed03,8032,
0x3c7ed02,8022,
0x3c7e5de,2301,
0x3c825e8,3042,
0x3c825ea,9729,
0x3c825e9,9701,
0x3c825e6,9726,
0x3c825e7,9725,
0x3c80b53,2991,
0x3c80b59,2986B,
0x3c80b4f,9946,
0x3c80b5a,2988,
0x3c80b5c,2908,
0x3c80c36,3182,
0x3c80b5d,9292,
0x3c80b57,2903F,
0x3c80b5e,5872,
0x3c80b6c,3420,
0x3c80b60,3307,
0x3c80bb4,3470,
0x3c80b6e,2990,
0x3c80b63,2977,
0x3c80b64,5355,
0x3c80b65,6258,
0x3c80b66,9296,
0x3c80b67,6191,
0x3c80b68,2920,
0x3c80b6a,2970,
0x3c80b6b,8052,
0x3c805d9,1497B,
0x3c80488,1160,
0x3c8048a,4367B,
0x3c806f0,1776,
0x3c8048b,8302,
0x3c80db0,8312,
0x3c81358,8312,
0x3c8046a,8302,
0x3c806c1,1776,
0x3c8046b,4367B,
0x3c8046c,1160,
0x3c80b6f,3159,
0x3c80b99,8052,
0x3c80b9a,2970,
0x3c804f9,2920,
0x3c80b9d,6191,
0x3c80b9e,9296,
0x3c80b9f,6258,
0x3c80ba0,5355,
0x3c80ba1,2977,
0x3c80bae,2990,
0x3c80bb5,3470,
0x3c80ba4,3307,
0x3c80bb3,3420,
0x3c80ba6,5872,
0x3c80b54,2903F,
0x3c80bb0,9292,
0x3c80bb7,3182,
0x3c80ba8,2908,
0x3c80ba9,2988,
0x3c80baa,2986B,
0x3c80baf,2991,
0x3c825fd,9725,
0x3c825fe,9726,
0x3c825ff,9727,
0x3c82600,9728,
0x3c825e5,9701,
0x3c82601,9729,
0x3c82d00,3338F,
0x3c82cf7,5038,
0x3c82ce8,3304,
0x3c82ce9,5874F,
0x3c82cea,3361,
0x3c82ceb,3307,
0x3c82bb4,3470,
0x3c82b6e,2990,
0x3c82b63,2977,
0x3c82b64,5355,
0x3c82b65,6258,
0x3c82ce3,6210,
0x3c82ced,6203F,
0x3c838a1,6419F,
0x3c837ae,9064,
0x3c82cf1,9060,
0x3c82d04,8412,
0x3c82d1e,3358,
0x3c82d1f,3359,
0x3c82d03,8032,
0x3c82d02,8022,
0x3c82d15,8022,
0x3c82d16,8022,
0x3c82d17,8032,
0x3c82d19,3359,
0x3c82d1a,3358,
0x3c82d1b,8412,
0x3c82364,9060,
0x3c82368,9064,
0x3c838da,6419F,
0x3c8383b,6203F,
0x3c83842,6210,
0x3c82b9f,6258,
0x3c82ba0,5355,
0x3c82ba1,2977,
0x3c82bae,2990,
0x3c82bb5,3470,
0x3c82ba4,3307,
0x3c82d21,3361,
0x3c82d22,5874F,
0x3c82d24,5038,
0x3c84cd3,3288,
0x3c84d46,3661,
0x3c84c8a,3273,
0x3c845ff,3898,
0x3c84d4a,3460,
0x3c84d4b,3459,
0x3c84d59,5278F,
0x3c84d5a,3448B,
0x3c84d5b,3470,
0x3c84d53,3449,
0x3c84d4f,3454,
0x3c84d50,3408,
0x3c84d51,5357,
0x3c84d52,3412,
0x3c84d56,3451,
0x3c84ced,6203F,
0x3c858a1,6419F,
0x3c857ae,9064,
0x3c84cf1,9060,
0x3c84d04,8412,
0x3c84d1e,3358,
0x3c84d1f,3359,
0x3c84d03,8032,
0x3c84d02,8022,
0x3c845de,2301,
0x3c84cf6,8012,
0x3c84cf6,8012,
0x3c84d16,8022,
0x3c84d17,8032,
0x3c84d19,3359,
0x3c84d1a,3358,
0x3c84d1b,8412,
0x3c86364,9060,
0x3c86368,9064,
0x3c858da,6419F,
0x3c8583b,6203F,
0x3c84d7b,3451,
0x3c84d7c,3412,
0x3c84d7d,5357,
0x3c84d7e,3454,
0x3c84d79,3449,
0x3c84d8e,3470,
0x3c84d78,3448B,
0x3c84d7a,5278F,
0x3c84d83,3459,
0x3c84d84,3460,
0x3c84cc8,3898,
0x3c84cc9,3273,
0x3c84d45,3661,
0x3c84cd3,3288,
0x3c8ac24,5320,
0x3c8ac62,5320,
0x3c8ac63,3171,
0x3c8ac64,3172,
0x3c8ac65,3173,
0x3c8ac66,3174,
0x3c8ac67,9292,
0x3c8ac68,3182,
0x3c8ac85,5363,
0x3c8a45f,9311,
0x3c8a45f,9311,
0x3c8acce,5363,
0x3c8ac36,3182,
0x3c8ac1d,9292,
0x3c8ac1e,3174,
0x3c8ac1f,3173,
0x3c8ac20,3172,
0x3c8ac21,3171,
0x3c8edad,8012,
0x3c8e5e0,8022,
0x3c8edae,3502,
0x3c8edaf,6354B,
0x3c8edb0,8312,
0x3c8edbe,3518B,
0x3c8edb2,3506,
0x3c8eb70,2963,
0x3c8edbf,9952G,
0x3c8edbd,3570,
0x3c8edb6,3562,
0x3c8edb7,3481,
0x3c8edb8,5468,
0x3c8edb9,5462F,
0x3c8edba,3558,
0x3c8edbb,3557,
0x3c8edc0,8232,
0x3c8edc1,8242,
0x3c8ede4,8232,
0x3c8ede5,3557,
0x3c8ede6,3558,
0x3c8ede7,5462F,
0x3c8ede8,5468,
0x3c8ede9,3481,
0x3c8edea,3562,
0x3c8edf2,3570,
0x3c8edf5,9952G,
0x3c8eb93,2963,
0x3c8eb94,3506,
0x3c8eb97,3518B,
0x3c8f358,8312,
0x3c8edef,6354B,
0x3c8edf0,3502,
0x3c8ecfc,8022,
0x3c8ecfa,8022,
0x3c8e5de,2301,
0x3c90db9,5462F,
0x3c90dba,3558,
0x3c90dbb,3557,
0x3c90dda,8232,
0x3c90ddf,3553,
0x3c90dde,3552,
0x3c90ddd,4407,
0x3c90ddc,8252,
0x3c907fe,8262,
0x3c90dc6,3526,
0x3c90dc9,3530,
0x3c90dc2,3522,
0x3c90dca,3530,
0x3c90dc4,3526,
0x3c906da,8262,
0x3c90aa4,8252,
0x3c91137,4407,
0x3c90de0,3552,
0x3c90de1,3553,
0x3c90ddb,3547,
0x3c90de4,8232,
0x3c90de5,3557,
0x3c90de6,3558,
0x3c90de7,5462F,
0x3c965c5,8662,
0x3c965c6,1499,
0x3c965c7,1479,
0x3c965da,1498,
0x3c965c8,1492,
0x3c965c9,8682,
0x3c965d7,6799F,
0x3c9690f,2375,
0x3c965ca,1489,
0x3c964ec,1260,
0x3c965cb,4215,
0x3c965cc,1487,
0x3c965cd,1486B,
0x3c965ce,1486B,
0x3c965cf,1487,
0x3c965d0,4215,
0x3c964b4,1260,
0x3c965d1,1489,
0x3c96947,2375,
0x3c965d2,6799F,
0x3c965d3,8682,
0x3c965d4,1492,
0x3c965d5,1493,
0x3c965d6,1499,
0x3c98666,8152,
0x3c98641,1673,
0x3c9864d,1661,
0x3c9864e,1660B,
0x3c9864f,1659,
0x3c98645,5523,
0x3c98651,1657,
0x3c98642,1668,
0x3c98654,1656B,
0x3c9865b,1631,
0x3c9a3cc,9164,
0x3c9865d,1629,
0x3c9865f,1631,
0x3c98678,1656B,
0x3c98684,1668,
0x3c98679,1657,
0x3c98685,5523,
0x3c9867b,1659,
0x3c9867c,1660B,
0x3c9867d,1661,
0x3c98689,1673,
0x3c9a666,8152,
0x3c9a641,1673,
0x3c9a64d,1661,
0x3c9a650,1616,
0x3c9a659,1635,
0x3c9a55f,1659,
0x3c9a561,1387,
0x3c9a564,1381,
0x3c9a3d1,9561,
0x3c9bd4d,7501,
0x3c9a559,9561,
0x3c9a565,1381,
0x3c9a56b,1387,
0x3c9a663,1635,
0x3c9a67d,1661,
0x3c9a689,1673,
0x3c9cf0a,3850,
0x3c9cee7,3815,
0x3c9cf0b,3851,
0x3c9cf13,3859,
0x3c9cf10,3856,
0x3c9cf12,3858,
0x3c9cf0c,3852,
0x3c9c9e0,3802,
0x3c9c9ed,2541,
0x3c9dace,6862F,
0x3c9c9c4,8352,
0x3c9c463,8352,
0x3c9da96,6862F,
0x3c9ced8,3800,
0x3c9ceda,3802,
0x3c9cedc,3852,
0x3c9cedd,3858,
0x3c9cee0,3856,
0x3c9cee4,3859,
0x3c9cee2,3851,
0x3c9cee6,3815,
0x3c9e7f1,8152,
0x3c9e7f9,2041,
0x3c9e7fa,2042,
0x3c9e7fb,2043,
0x3c9e67d,9853,
0x3c9e7ec,2398,
0x3c9e5fb,1553,
0x3c9e600,3463,
0x3c9ef50,3962,
0x3c9ef3e,3959,
0x3c9ef3f,3958,
0x3c9ef40,3957,
0x3c9ef41,3956,
0x3c9e60d,4550,
0x3c9e5b5,6454,
0x3c9e5b6,1462,
0x3c9f7a7,6055,
0x3c9e5b7,3217,
0x3c9e5b8,1464,
0x3c9e5c2,8062,
0x3c9e58a,8062,
0x3c9e57a,1464,
0x3c9e58b,3217,
0x3c9e57b,6055,
0x3c9e57c,1462,
0x3c9f1ca,6454,
0x3c9f1c6,4550,
0x3c9ef74,3956,
0x3c9ef75,3957,
0x3c9ef76,3958,
0x3c9ef77,3959,
0x3c9ef7a,3962,
0x3c9ed89,3463,
0x3c9e60f,1553,
0x3c9e7e6,2398,
0x3c9e7fc,9853,
0x3c9e7f5,2043,
0x3c9e7f6,2042,
0x3c9e7f7,2041,
0x3ca06a9,8312,
0x3ca046a,8302,
0x3ca06c1,1776,
0x3ca0773,4367B,
0x3ca06c0,1769,
0x3ca0c58,3160,
0x3ca0f71,3953,
0x3ca046f,1159,
0x3ca0470,8072,
0x3ca0471,9996,
0x3ca0459,1113,
0x3ca0473,1459,
0x3ca0474,1153,
0x3ca0475,9983,
0x3ca0f72,3954,
0x3ca0f70,3952,
0x3ca0f74,3956,
0x3ca0f75,3957,
0x3ca0cc8,3898,
0x3ca0cc9,3273,
0x3ca0cca,3661,
0x3ca0cd5,3285,
0x3ca0ccc,9311,
0x3ca0c8d,5363,
0x3ca0ccf,3279,
0x3ca0cd0,3280,
0x3ca0c81,3201,
0x3ca0c7f,3199,
0x3ca0c83,3280,
0x3ca0c84,3279,
0x3ca0c8e,5363,
0x3ca245f,9311,
0x3ca0c87,9311,
0x3ca0c80,3285,
0x3ca0c89,3661,
0x3ca0c8a,3273,
0x3ca0f3a,3898,
0x3ca0f40,3957,
0x3ca0f41,3956,
0x3ca0f42,3952,
0x3ca0f44,3954,
0x3ca0480,9983,
0x3ca0481,1153,
0x3ca0482,1459,
0x3ca0483,9996,
0x3ca0484,8072,
0x3ca0487,1159,
0x3ca0f48,3953,
0x3ca0c56,3922,
0x3ca06e9,1769,
0x3ca110f,4367B,
0x3ca06f0,1776,
0x3ca048b,8302,
0x3ca0db0,8312,
0x3ca8fae,8744,
0x3ca8c9f,6070,
0x3ca8ca0,3281,
0x3ca8ca1,3252,
0x3ca8ca7,3239,
0x3ca8ca3,4659,
0x3ca8ca4,4658,
0x3ca922d,4653,
0x3ca922f,4655,
0x3ca9230,4656,
0x3ca9231,4657,
0x3ca9235,4661B,
0x3ca84a9,1193,
0x3ca84ab,5170,
0x3ca84ac,1196,
0x3ca8fdb,4059F,
0x3ca8fdd,4273F,
0x3ca8fde,4165,
0x3ca9005,4162,
0x3ca900d,4169,
0x3ca9013,4168,
0x3ca9007,4160,
0x3ca9008,4159,
0x3ca9010,4163,
0x3ca9009,4158,
0x3ca8fdf,4063,
0x3caa38f,9103,
0x3ca8fe0,1606,
0x3ca8fe7,4071,
0x3ca8fe8,4223,
0x3ca8fe5,4221,
0x3ca90a5,4261,
0x3ca90ac,4268,
0x3ca90ad,8834,
0x3ca90a8,9056F,
0x3ca9083,8834,
0x3ca9084,4268,
0x3ca906d,4261,
0x3ca907d,4221,
0x3ca907f,4223,
0x3ca9080,4071,
0x3ca8436,1606,
0x3ca83f4,9103,
0x3ca9044,4063,
0x3ca903e,4158,
0x3ca9043,4163,
0x3ca903f,4159,
0x3ca9040,4160,
0x3ca9048,4168,
0x3ca9049,4169,
0x3ca9042,4162,
0x3ca9045,4165,
0x3ca904a,4273F,
0x3ca8fa2,4059F,
0x3ca844b,1196,
0x3ca844c,5170,
0x3ca844e,1193,
0x3ca91f6,4661B,
0x3ca91f7,4657,
0x3ca91f8,4656,
0x3ca9234,4655,
0x3ca91f9,4655,
0x3ca91fa,4653,
0x3ca9232,4658,
0x3ca9233,4659,
0x3ca8ca6,3239,
0x3ca8cb4,3252,
0x3ca8cd1,3281,
0x3ca8fad,6070,
0x3caafa1,4273F,
0x3caafa2,4059F,
0x3caafa3,4058F,
0x3cab78d,1310,
0x3caafa5,4066F,
0x3caafa6,4055G,
0x3caafa7,4054G,
0x3caafa8,4053G,
0x3caafac,6071,
0x3caafad,6070,
0x3caafaf,8744,
0x3caafb4,6070,
0x3caacb5,8733,
0x3caa464,8372,
0x3caa49a,8372,
0x3caac9e,8733,
0x3caafb3,6070,
0x3caafb2,8744,
0x3cab7bb,6070,
0x3cab7bc,6071,
0x3caafd5,4053G,
0x3caafd6,4054G,
0x3caafd7,4055G,
0x3caafd8,4066F,
0x3caafd9,1310,
0x3caafda,4058F,
0x3caafdb,4059F,
0x3caafa1,4273F,
0x3caf005,4162,
0x3caf00d,4169,
0x3caf013,4168,
0x3caf007,4160,
0x3caf008,4159,
0x3caf010,4163,
0x3caf009,4158,
0x3caf00a,4157,
0x3caf00b,4156,
0x3caf00e,5172F,
0x3cae9d7,2571,
0x3caf014,4152,
0x3cae458,8764,
0x3cae458,8764,
0x3caf038,4152,
0x3caf03a,2571,
0x3caf039,5172F,
0x3caf03c,4156,
0x3caf03d,4157,
0x3caf03e,4158,
0x3caf043,4163,
0x3caf03f,4159,
0x3caf040,4160,
0x3caf048,4168,
0x3caf049,4169,
0x3caf042,4162,
0x3cb0ca2,3234,
0x3cb0ca6,3239,
0x3cb0cb4,3252,
0x3cb0cd1,3281,
0x3cb0cd2,6070,
0x3cb0cb5,8733,
0x3cb0cb9,3257F,
0x3cb0cba,4595,
0x3cb19f8,6648F,
0x3cb0cbb,6653F,
0x3cb0cbc,6654F,
0x3cb0cbd,3633B,
0x3cb0cbe,5286,
0x3cb08db,2267,
0x3cb08bb,8442,
0x3cb08dd,2269,
0x3cb041c,9026,
0x3cb041b,1051,
0x3cb0900,2371,
0x3cb0901,2370,
0x3cb109c,4252,
0x3cb10a2,4271,
0x3cb10aa,4267,
0x3cb0b2e,8794,
0x3cb09c6,9027,
0x3cb09c7,2576,
0x3cb09c8,5078F,
0x3cb09c9,2574,
0x3cb09d3,2586,
0x3cb09c2,5079,
0x3cb09c3,6869G,
0x3cb0b37,2871,
0x3cb0b33,5471,
0x3cb109a,4251,
0x3cb2357,9047,
0x3cb10a3,4259,
0x3cb10a4,4260,
0x3cb10a5,4261,
0x3cb10ac,4268,
0x3cb10ad,8834,
0x3cb10a8,9056F,
0x3cb1083,8834,
0x3cb1084,4268,
0x3cb106d,4261,
0x3cb106e,4260,
0x3cb106f,4259,
0x3cb2358,9047,
0x3cb109b,4251,
0x3cb0af2,5471,
0x3cb0af3,2871,
0x3cb0a17,6869G,
0x3cb0a18,5079,
0x3cb0a1a,2586,
0x3cb0a0e,2574,
0x3cb0a0f,5078F,
0x3cb0a10,2576,
0x3cb2343,9027,
0x3cb089a,8794,
0x3cb10ab,4267,
0x3cb10af,4271,
0x3cb1079,4252,
0x3cb0942,2370,
0x3cb0943,2371,
0x3cb03f8,1051,
0x3cb0400,9026,
0x3cb08a1,2269,
0x3cb08bc,8442,
0x3cb08a3,2267,
0x3cb0c95,3633B,
0x3cb0c96,6654F,
0x3cb0c97,6653F,
0x3cb0c9c,6648F,
0x3cb0c98,4595,
0x3cb0c99,3257F,
0x3cb0c9e,8733,
0x3cb0c9f,6070,
0x3cb0ca0,3281,
0x3cb0ca1,3252,
0x3cb30ae,8784,
0x3cb30af,4271,
0x3cb3074,4254B,
0x3cb23fb,1056,
0x3cb3075,8462,
0x3cb3076,4214,
0x3cb3a2d,8282,
0x3cb3a2e,6754,
0x3cb3a32,6706,
0x3cb24d9,1242,
0x3cb3a30,4595,
0x3cb245d,8372,
0x3cb24e5,8722,
0x3cb24e7,3760,
0x3cb24e8,1256,
0x3cb24e9,1257,
0x3cb29e8,2579,
0x3cb24eb,1259,
0x3cb24ec,1260,
0x3cb24ed,4215,
0x3cb3077,4215,
0x3cb24b4,1260,
0x3cb24b5,1259,
0x3cb24b6,2579,
0x3cb24b7,1257,
0x3cb24b8,1256,
0x3cb2eb0,3760,
0x3cb24bb,8722,
0x3cb249a,8372,
0x3cb3a60,4595,
0x3cb24da,1242,
0x3cb3a62,6754,
0x3cb3a63,8282,
0x3cb309d,8462,
0x3cb2420,1056,
0x3cb309e,4254B,
0x3cb30a2,4271,
0x3cbf0cd,5286,
0x3cbe6a7,1703,
0x3cbe468,6353F,
0x3cbe469,6354B,
0x3cbe46a,8302,
0x3cbe6c1,1776,
0x3cbe773,4367B,
0x3cbe775,1981,
0x3cbf0cf,6157F,
0x3cbf0d0,4365,
0x3cbf0d1,4364,
0x3cbf0d2,5261,
0x3cbf0d3,4362,
0x3cbede6,3558,
0x3cbf0d4,4360,
0x3cbf0d5,4359,
0x3cbf0d6,4358,
0x3cbf0d7,4357,
0x3cbf0d9,4355,
0x3cbf0fb,4348,
0x3cbf0fd,5452,
0x3cbf0ff,5452,
0x3cbf0fc,4348,
0x3cbf103,4355,
0x3cbf105,4357,
0x3cbf106,4358,
0x3cbf107,4359,
0x3cbf108,4360,
0x3cbedba,3558,
0x3cbf10a,4362,
0x3cbf10b,5261,
0x3cbf10c,4364,
0x3cbf10d,4365,
0x3cbf10e,6157F,
0x3cbe7bd,1981,
0x3cbf10f,4367B,
0x3cbe6f0,1776,
0x3cbe48b,8302,
0x3cbe48d,6354B,
0x3cbe48e,1703,
0x3cc4f0e,8662,
0x3cc4ee2,3851,
0x3cc4ee6,3815,
0x3cc574b,5964,
0x3cc65b1,9686,
0x3cc4a64,2660,
0x3cc5723,5923,
0x3cc5721,5921G,
0x3cc571c,5953F,
0x3cc571d,5952F,
0x3cc47c1,5853G,
0x3cc53c2,5058F,
0x3cc479f,5058F,
0x3cc47c0,5853G,
0x3cc5740,5952F,
0x3cc5741,5953F,
0x3cc571f,5921G,
0x3cc5722,5923,
0x3cc4a32,2660,
0x3cc65d6,9686,
0x3cc574c,5964,
0x3cc4ee7,3815,
0x3cc4f0b,3851,
